央视频道,#genre#
恐怖故事,http://43.138.170.29:35455/douyu/2337939 
科幻动作,http://43.138.170.29:35455/douyu/4332 
怡寳影院,http://43.138.170.29:35455/douyu/434971 
 豆瓣高分,http://43.138.170.29:35455/douyu/8770422
苹果影院,http://43.138.170.29:35455/douyu/2793084 
午夜故事,http://43.138.170.29:35455/douyu/8722254 
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455 
贝爷求生,http://43.138.170.29:35455/douyu/454867 
贝爷影厅2,http://43.138.170.29:35455/douyu/36337 
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824 
恐怖经典,http://43.138.170.29:35455/douyu/1165374 
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
邦德影院,http://43.138.170.29:35455/douyu/9292499 
特辑影院,http://43.138.170.29:35455/douyu/3637778 
惊悚影院,http://43.138.170.29:35455/douyu/96577 
漫威影片,http://43.138.170.29:35455/douyu/6140589 
刘德华电影1,http://43.138.170.29:35455/douyu/2516864 
 林正英电影2,http://43.138.170.29:35455/douyu/7356023 
宇哥电影,http://43.138.170.29:35455/douyu/413573 
霍格影片,http://43.138.170.29:35455/douyu/8814650 
冰冰经典电影,http://43.138.170.29:35455/douyu/74374 
 华语电影,http://43.138.170.29:35455/douyu/3928 
 片荒的日子,http://43.138.170.29:35455/douyu/4258555 
大胡子魏,http://43.138.170.29:35455/douyu/8792763 
童年回忆,http://43.138.170.29:35455/douyu/8915074 
下饭神剧,http://43.138.170.29:35455/douyu/276200 
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887 
不一样的电影,http://43.138.170.29:35455/douyu/2632223 
开心锤锤,http://43.138.170.29:35455/douyu/9018297 
凛冬之地,http://43.138.170.29:35455/douyu/8945323 
看美剧,http://43.138.170.29:35455/douyu/8869614 
动漫直播,http://43.138.170.29:35455/douyu/1487654 
小宇60帧✔原,http://maomao.kandiantv.cn/douyu1.php?id=323876
恐怖惊悚✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
電影劇場✔原,http://maomao.kandiantv.cn/douyu1.php?id=7575350
國語電影✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
豆瓣高分✔原,http://maomao.kandiantv.cn/douyu1.php?id=8770422
花卷陪看✔原,http://maomao.kandiantv.cn/douyu1.php?id=52787
漫威剧情✔原,http://maomao.kandiantv.cn/douyu1.php?id=6140589
霍格沃茨✔原,http://maomao.kandiantv.cn/douyu1.php?id=8814650
鱼宝恐怖✔原,http://maomao.kandiantv.cn/douyu1.php?id=1165374
鬼片恐怖✔原,http://maomao.kandiantv.cn/douyu1.php?id=2935323
小U鬼片✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
吃奶滴虫✔原,http://maomao.kandiantv.cn/douyu1.php?id=263824
变种人片✔原,http://maomao.kandiantv.cn/douyu1.php?id=9651304
喜剧电影✔原,http://maomao.kandiantv.cn/douyu1.php?id=9292492
女神电影✔原,http://maomao.kandiantv.cn/douyu1.php?id=747764
华语经典✔原,http://maomao.kandiantv.cn/douyu1.php?id=434971
欧美大片✔原,http://maomao.kandiantv.cn/douyu1.php?id=2793084
贝爷影厅✔原,http://maomao.kandiantv.cn/douyu1.php?id=252802
译制国语✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
绍兴影院✪另,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
电影频道5,http://zby.xjqxz.top/live5/live.m3u8
电影频道11,http://zby.xjqxz.top/live11/live.m3u8
电影频道18,http://zby.xjqxz.top/live18/live.m3u8

恐怖电影01,#genre#

异形浩劫1971上（美国恐怖片）,https://v.cdnlz19.com/20240528/35191_ef12556d/index.m3u8
异形浩劫1971下（美国恐
怖片）,https://v.cdnlz19.com/20240528/35192_1f067136/index.m3u8
蛊1981【粤语】（台湾恐怖片）,https://v.cdnlz19.com/20240528/35189_a1c0439d/index.m3u8
蛊1981【国语】（台湾恐怖片）,https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
笔仙怪谈（大陆恐怖片）,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
